trip_id,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,dropoff_census_tract,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,dropoff_centroid_latitude,dropoff_centroid_longitude,dropoff_centroid_location,pickup_census_tract,pickup_community_area,pickup_centroid_latitude,pickup_centroid_longitude,pickup_centroid_location
2d8a575361488849d3af03c14894476fd5d25add,c24efb6d2eac55ddc37386802a34f48b9bf91b90ed49c2c6c5ea70b02b27a1174953fb238e9d8759de95cd6aca9424fb2c95c7394b87fde5478e8db1797eb0eb,2019-10-31T00:45:00.000,2019-10-31T01:00:00.000,300.0,0.0,17031839100.0,32.0,6.25,0.0,0.0,0.0,6.25,Cash,Blue Ribbon Taxi Association Inc.,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031081700.0,8.0,41.892042136,-87.63186395,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}"
2d0b6502e9296fa2d7009d000f43e64ef37baa44,9643a6593d37fdd4faa51aa8f790008c50405a817d1ebc067d06cd7d271f66e6060463b7a9d76c1ff0c09f3854008268783b2baf2e81f77c5468c87ccc9f8b49,2019-10-31T00:45:00.000,2019-10-31T01:00:00.000,780.0,7.6,,,20.75,5.3,0.0,0.0,26.05,Credit Card,Taxi Affiliation Services,,,,,28.0,41.874005383,-87.66351755,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}"
2bb35ec03fbd52ba4a5b95b09c2e024e8c27f9f4,01fbd58ba9edb672d7f26b8c367871e49809b05ddc6f31a849c1c6baed7a3845de6c7ed92f468653e65efc209da689eeb607a201d0a39128acbce4f8f3be3a27,2019-10-31T00:45:00.000,2019-10-31T01:15:00.000,1800.0,12.4,,,32.5,5.48,0.0,4.0,41.98,Credit Card,Top Cab Affiliation,,,,,,,,
28f2fc3ae1b139352abfd29cf9b0f95f0d041583,22c2c92ba4cc6458780df495b72b3fb22a83cfd79728bfef02661f73e81a53a2de50ee1c693d9503b1e01a1032dbeb69744f2293cb796a3253cc9acee699b4be,2019-10-31T00:45:00.000,2019-10-31T00:45:00.000,720.0,0.2,,24.0,13.5,2.8,0.0,0.0,16.3,Credit Card,Taxi Affiliation Services,41.901206994,-87.676355989,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",,32.0,41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}"
28bda286a73a3f97f4fe499e591e5e2bdcd6d89b,43fe08d201c3d59dc4355ae6fca0c28128d421f4b433ed78a4ce6294776fc5de73a6f39d42752a214f184d682123493709cbc1b169f688fe9fd0315a66e4a132,2019-10-31T00:45:00.000,2019-10-31T01:00:00.000,1200.0,0.0,,24.0,56.25,0.0,0.0,0.0,56.25,Cash,Taxi Affiliation Services,41.901206994,-87.676355989,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",,56.0,41.79259236,-87.769615453,"{'type': 'Point', 'coordinates': [-87.7696154528, 41.7925923603]}"
28300f4d7f4b1dd4fd6804266c962b6953547112,cd11c7d2846ceedb6f87c65862a6aa27a1992eb497ed41ed7155b62778d4d1dc713610caa56c0ab6e6df15cb952d2c57f93ab0054d2d0665f866823ef39ab292,2019-10-31T00:45:00.000,2019-10-31T01:00:00.000,540.0,0.1,,2.0,9.0,0.0,0.0,0.0,9.0,Cash,Taxi Affiliation Services,42.001571027,-87.695012589,"{'type': 'Point', 'coordinates': [-87.6950125892, 42.001571027]}",,1.0,42.009622881,-87.670166857,"{'type': 'Point', 'coordinates': [-87.6701668569, 42.0096228806]}"
27d6c4876529caab468398e62097269e97a521ca,8f4ef9c0c736bf56d4723455e159b50d4d3a21168404e0c7c9dc9bd325deeef128639256f5f1b098841b303d89460bbf451fba334af7c146d7d77c42485a5213,2019-10-31T00:45:00.000,2019-10-31T01:00:00.000,1260.0,0.9,,24.0,39.5,8.8,0.0,4.0,52.3,Credit Card,Taxi Affiliation Services,41.901206994,-87.676355989,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",,76.0,41.980264315,-87.913624596,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}"
253dc401f7b1649f02cb93c6e44a4fa8c4876c85,b5ad9d970e0745256fbb7517babae43abcb43115d076dfcf4f08b427f18135fe75de72c1e3ebba579bc0a464055ca9ae6869f49fab8cc793a829e5c9f11cdf0b,2019-10-31T00:45:00.000,2019-10-31T01:00:00.000,1440.0,17.9,,28.0,43.75,9.65,0.0,4.0,57.4,Credit Card,Taxi Affiliation Services,41.874005383,-87.66351755,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",,76.0,41.980264315,-87.913624596,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}"
250b2746ca76b01458577ade1c5a82e5e0e78116,bee9782d8d7310bc1b902a8fe547baf0da4c95165bd81fa8562135699154d78cafe9b966c231126dcc9db2ef96ca27cee093190d4162697d8fc0c5a27403afe2,2019-10-31T00:45:00.000,2019-10-31T01:15:00.000,1433.0,17.16,,8.0,42.75,0.0,0.0,4.5,47.25,Cash,City Service,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",,76.0,41.980264315,-87.913624596,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}"
245dd9266a625cc51c4b86935c65738a07a81bf9,5ee84dab226a1429100b26a6d706ffda6ab500da9bff0b486881b6c323f416411871c7b2a52105a9443f0912521ea92d80906f16e52de40938f36d51f041fc6d,2019-10-31T00:45:00.000,2019-10-31T00:45:00.000,240.0,0.0,17031839100.0,32.0,4.5,1.0,0.0,1.0,6.5,Credit Card,Taxi Affiliation Services,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031081700.0,8.0,41.892042136,-87.63186395,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}"
2180fcee9666c2ff2a46151b3a6edcaf582a9997,a9c03c904e899fd10c47c237b5352239f5ce6e181227e7c7f05ca46ca6e70615920136d3cf17daef337425588ffb3e577139cd3c19ebaff20292cd7dd9ed4f19,2019-10-31T00:45:00.000,2019-10-31T01:00:00.000,720.0,2.3,,28.0,9.5,3.25,0.0,1.0,13.75,Credit Card,Taxi Affiliation Services,41.874005383,-87.66351755,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",,32.0,41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}"
1ebcf87189e1d2f2b2a540c38932c5ead741e5b2,0cae7ec64456b1830bd58df1991f046410f5506cf28b3aa16b6d5c4940b44ff0ca069324233093161b43d212c2c5eac61536cfa6e3284117bb62ee4105e945b1,2019-10-31T00:45:00.000,2019-10-31T01:00:00.000,360.0,0.0,,32.0,6.75,2.0,0.0,1.0,9.75,Credit Card,Taxi Affiliation Services,41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",,32.0,41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}"
19a6cdb3f80cb2c230f30570fa7068ef0791f59a,1de191ccc486f8d0e0e6b25a03d592e58ed4511cfed79e912c895802cb808ea9a2d609cc77a536d7ad6431160a92d39dc6b79ec88381059d540f95215364582e,2019-10-31T00:45:00.000,2019-10-31T01:00:00.000,240.0,1.0,,8.0,7.75,0.0,0.0,1.0,8.75,Credit Card,Taxi Affiliation Services,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",,8.0,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}"
194c2ca9ccd0df130106a48a6d29abc41c221166,d0653a3c1a990641559a9e6e7c0e07db3765fe11e48ad750f74a3900b37f0a5f8736c04526e58ae93933b3ae706796e18fee608e47b0565b7b44131a4916948b,2019-10-31T00:45:00.000,2019-10-31T01:15:00.000,1620.0,21.0,,,50.5,0.0,1.5,5.0,57.0,Cash,Choice Taxi Association,,,,,,,,
14e7b4b949586b83e08c32e49dcab9dce5ed0e1a,32e7d9c3c319d691d5719786a73f4c406fb5b5a68ac70c728ab4d8f5b6aa009f0091dc20eae1d583575af0f280d029eb96d9a49a5cb3f5fdb1c9ceaf34aa277e,2019-10-31T00:45:00.000,2019-10-31T01:00:00.000,540.0,1.9,,7.0,8.5,2.0,0.0,0.0,10.5,Credit Card,Taxi Affiliation Services,41.922686284,-87.649488729,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}",,8.0,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}"
11821bb3b7ebea324068cc89dc4f97bbd52f7236,4431324ba2eb43217ae08e112d9e05db41d7a588f0b5e477aef634f8429303fcc89387569837c548f0a4fc197d10ebdc15343fe582039b64b21a645357836b99,2019-10-31T00:45:00.000,2019-10-31T00:45:00.000,115.0,0.0,17031980000.0,76.0,3.5,0.0,0.0,0.0,3.5,Cash,Flash Cab,41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",17031980000.0,76.0,41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}"
1100689277c92b50f34e1823b4013b87cb8610f4,ffa4a7ea614ef7d2eac427f6f1a0af6a5298a57224da0b9b286ba33479183e081b8d46ff0d2e4545ecba5bda51b2000ceab71dbfca4cf6553c09b0f1f218133f,2019-10-31T00:45:00.000,2019-10-31T00:45:00.000,300.0,1.5,,32.0,7.25,2.0,0.0,0.0,9.25,Credit Card,Star North Management LLC,41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",,8.0,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}"
10d2e1d31bbda4322ccd7bd3b41051a51fd9f9f4,20f934fdbdc9a49b1c77a16499683727101bc8c3184739476513e131faebd5d84541834ef672ee50968f139dc7b8d0c4628d6c7a91ce1c54bd58588dcada9e87,2019-10-31T00:45:00.000,2019-10-31T01:15:00.000,1218.0,14.4,,76.0,36.0,0.0,0.0,25.0,61.0,Cash,Flash Cab,41.980264315,-87.913624596,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}",,,,,
102790d928d8af68ecb0760ffa55a3cf1df3cb07,2e26a882f36b985703f6637f37e28cf92865c8aa3ba52e08fb7a047c1049e785da2a9cf0064188e0f2aea561155352af6303c225bada404367e625eb1889a6dd,2019-10-31T00:45:00.000,2019-10-31T01:00:00.000,840.0,4.5,,24.0,15.0,3.1,0.0,0.0,18.1,Credit Card,Taxi Affiliation Services,41.901206994,-87.676355989,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",,32.0,41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}"
1021ff29071bbcf7bd33454c91adf0ae8e8e84ce,97a398bfabaedff3382ec14a54a935a8f28355fac7788803de35e68d7556b4548edf9ba0a54350e5ea41ca124646d186345c35cd2772a9246a407618eb1d0813,2019-10-31T00:45:00.000,2019-10-31T01:00:00.000,62.0,0.21,,1.0,3.5,0.0,0.0,0.0,3.5,Cash,Flash Cab,42.009622881,-87.670166857,"{'type': 'Point', 'coordinates': [-87.6701668569, 42.0096228806]}",,2.0,42.001571027,-87.695012589,"{'type': 'Point', 'coordinates': [-87.6950125892, 42.001571027]}"
0d77aed7588469fa42b188b057841e00352359e7,919ad1eb29141ee529f65193c1347a616239d89cd8c5e1b40fc9a22b845e6abc5f9483c82812c975f82bc6f1d8fc00dc6f25a8e8dd8930599c71ab648350e9d1,2019-10-31T00:45:00.000,2019-10-31T01:15:00.000,1080.0,0.3,,38.0,17.5,0.0,0.0,0.0,17.5,Unknown,Taxi Affiliation Services,41.812948939,-87.617859676,"{'type': 'Point', 'coordinates': [-87.6178596758, 41.8129489392]}",,44.0,41.740205756,-87.615969523,"{'type': 'Point', 'coordinates': [-87.6159695226, 41.7402057565]}"
0d43b1cd9894b73d4d82a6e0c976985cf56f03f2,e8b30fe3cdcf458994b6943ba607e06f31b92202cab6b738f759f564007e1381a6cc1e7da2f48c2b0ced5c9dddbdf795c762884b2f0ac46f11406772d87f1ca0,2019-10-31T00:45:00.000,2019-10-31T01:15:00.000,1348.0,7.77,,19.0,22.5,0.0,0.0,1.0,23.5,Cash,Sun Taxi,41.927260956,-87.765501609,"{'type': 'Point', 'coordinates': [-87.7655016086, 41.9272609555]}",,6.0,41.944226601,-87.655998182,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}"
0c95d1c290fb64101c5acfe555f66f508ed9337b,60f848160dd3d79fe00ef4572606a636da54a972ca753d2b4c62a28d24c209c3e4cd2a68edd650af7f15e5caf1a41b167e12a4f6364a2dd76578532cfb8a83b8,2019-10-31T00:45:00.000,2019-10-31T01:00:00.000,1500.0,1.0,,24.0,40.0,13.35,0.0,4.0,57.35,Credit Card,Taxi Affiliation Services,41.901206994,-87.676355989,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",,76.0,41.980264315,-87.913624596,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}"
0c7c90e009251105b76dcdbb246b1c5e206544c4,fca5a4c5310ab86ab5be5e35261988e5190110ccfd5e50c9df74d084c55bea9f398c72c8ae785b2dde4d0c05b0cfd01041ef6e6d7e5df3afdc70f59cd7357a8c,2019-10-31T00:45:00.000,2019-10-31T01:00:00.000,1032.0,11.2,,21.0,28.5,6.6,0.0,4.0,39.6,Credit Card,City Service,41.938666196,-87.711210593,"{'type': 'Point', 'coordinates': [-87.7112105933, 41.9386661962]}",,,,,
0b56ec015c36a70d7a53f501bda0f88569496099,5da5b76d7cbdaaba2970b55c255c401187b42be85839d6b9b69e4a6f4a27cc8b237ec07507fb3090f13e8b4a2193a2ff11fb39363d00945559b852817fdb5215,2019-10-31T00:45:00.000,2019-10-31T01:00:00.000,1440.0,17.5,,28.0,42.5,7.0,0.0,4.0,53.5,Credit Card,Taxi Affiliation Services,41.874005383,-87.66351755,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",,76.0,41.980264315,-87.913624596,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}"
0b1981568ad184993fce128252bdfd4e21e59783,c72c34e2a57cac5d992865f487156f69c47e2ee7c6643678f6a981c9cba5e69f8a355c57e4b4fb253415e54d237a829f5ee83a684be4bf32d1ee0b92652f8dd3,2019-10-31T00:45:00.000,2019-10-31T01:15:00.000,1620.0,17.7,,53.0,43.5,0.0,0.0,1.5,45.0,Credit Card,Taxi Affiliation Services,41.673819904,-87.635739777,"{'type': 'Point', 'coordinates': [-87.6357397768, 41.6738199043]}",,28.0,41.874005383,-87.66351755,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}"
0726fd6ae9d064ab803b553263319c1a1beb610d,f6a104618e32c2e75c2c48ddda114255b5812b2b5b059e0dbe04f2ef71db604de5ace06e45aa8cf588518c8f6d78f735faaf2db879d2f4679745f2d496733022,2019-10-31T00:45:00.000,2019-10-31T00:45:00.000,516.0,2.0,,21.0,8.25,0.0,0.0,0.0,8.25,Cash,Taxi Affiliation Service Yellow,41.938666196,-87.711210593,"{'type': 'Point', 'coordinates': [-87.7112105933, 41.9386661962]}",,16.0,41.953582125,-87.72345239,"{'type': 'Point', 'coordinates': [-87.7234523905, 41.9535821253]}"
0704bee09f1a5c2b47cc873982d98c46ffff7912,1dca7e7332893fa1836f448df24637325574b860632c1873202ff96c9143ff73415a21211ffd4cea87a276f163e8aeb01fc55ebfd7d29fb25e12881765c7d819,2019-10-31T00:45:00.000,2019-10-31T00:45:00.000,300.0,0.0,,32.0,6.0,0.0,0.0,0.0,6.0,Cash,Taxi Affiliation Services,41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",,8.0,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}"
06810b8819d416f5d3c130bb82aba8bac9e760f0,aee7d0a30a15f6b96fbd3e5fa81931c8b8001a7bea8494efbb21e830a1dc3aba9b5d35d986ea6d8d0e0c3bab279b5077583ef3075b432c86937f84df9830a731,2019-10-31T00:45:00.000,2019-10-31T00:45:00.000,240.0,0.0,17031320100.0,32.0,4.75,0.0,0.0,0.0,4.75,Cash,Blue Ribbon Taxi Association Inc.,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",17031081500.0,8.0,41.892507781,-87.626214906,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}"
049219a4cecde6d4a19450bbcc4cb9d5f32b798a,d1d781b6807176ed53fbb9d0010dd0a87e29c073984bda66e053d5942cc09f0b16c80530b7e5065ba05eef8043c5b878bc5c022ec95a7527ec0ef9d6526554ed,2019-10-31T00:45:00.000,2019-10-31T00:45:00.000,180.0,1.0,,,5.5,0.0,0.0,1.0,6.5,Cash,Star North Management LLC,,,,,,,,
03f84a9b5d6540648aec2837e4da6913e7188109,1ddba847fc4de45b48ae8fad94d4508f65725b899d5baa960de948d719f8044a2ccad212f9689d28a66d2903e35e097e919fa4c00477e3a8cf6fad8abbe38b76,2019-10-31T00:45:00.000,2019-10-31T01:00:00.000,1320.0,14.2,,7.0,36.0,0.0,0.0,5.0,41.0,Cash,Taxi Affiliation Services,41.922686284,-87.649488729,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}",,76.0,41.980264315,-87.913624596,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}"
022ef884a165f3db601820d71977bffa2967ef39,056d6f1b203358cf84922075a99e40eb045f187b65ce590e3b43ea092a54cf34d07e4b738134b0800362108647e456dd1f411ddab6355cf5fca3321806fa66eb,2019-10-31T00:45:00.000,2019-10-31T01:00:00.000,1260.0,24.6,,7.0,40.25,8.95,0.0,4.0,53.2,Credit Card,Star North Management LLC,41.922686284,-87.649488729,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}",,76.0,41.980264315,-87.913624596,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}"
01b682cd3fb43175dde96a7af0e70d433f7a854f,7c3d71cce1e7d945d5d1736ff35a8f3c05669d8106df27bfa2e904f3e37cae00f7e64ee1b0d1f1a82714669f81618bb355d51c6150af50fa155061b2594228bd,2019-10-31T00:45:00.000,2019-10-31T01:15:00.000,1560.0,0.8,,6.0,36.75,12.35,0.0,4.0,53.1,Credit Card,Taxi Affiliation Services,41.944226601,-87.655998182,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",,76.0,41.980264315,-87.913624596,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}"
003235edd4c4ef8bde9ef99e6d9c2e61a74b67cd,1dca7e7332893fa1836f448df24637325574b860632c1873202ff96c9143ff73415a21211ffd4cea87a276f163e8aeb01fc55ebfd7d29fb25e12881765c7d819,2019-10-31T00:45:00.000,2019-10-31T01:00:00.000,240.0,0.0,,8.0,5.5,3.0,0.0,0.0,8.5,Credit Card,Taxi Affiliation Services,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",,32.0,41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}"
ffd3043789885b35b6b3b6e01d3dda5f59f222ae,136bde683344e8d6f81bb0a493c99e3176256fd2564687d66cdca0937781c8a164aa9724eec683a9da5b21009e405e00a78c42a37e99ecfbdf7faba36f3a7e10,2019-10-31T01:00:00.000,2019-10-31T01:00:00.000,180.0,0.46,,,4.5,0.0,0.0,1.0,5.5,Cash,Patriot Taxi Dba Peace Taxi Associat,,,,,,,,
fb33366ada509ef6391bd79da267edbfc9b578e1,7460d7f323c633150b08d9fb110001eb3189c31e74a91504162218e65769e070fb4ccb70ebccfbd7d66034a34e94f2826b0adaedb80a4a15f23353588c0bd5bf,2019-10-31T01:00:00.000,2019-10-31T01:30:00.000,1560.0,16.5,17031080300.0,8.0,41.25,4.0,0.0,4.0,49.25,Credit Card,Taxi Affiliation Services,41.90749193,-87.63576009,"{'type': 'Point', 'coordinates': [-87.6357600901, 41.9074919303]}",17031980000.0,76.0,41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}"
f9eb8264ce4d7d18f5c6b32570634add579ff879,9d43fc98216365701edea35b89611fb774d7fa09f0751588204dcbc01f75855026f3dd780609df28d1942d6dbafab438f277265d556bf0a059512a111c8ddbd6,2019-10-31T01:00:00.000,2019-10-31T01:15:00.000,960.0,12.4,,21.0,31.75,7.45,0.0,5.0,44.2,Credit Card,Taxi Affiliation Services,41.938666196,-87.711210593,"{'type': 'Point', 'coordinates': [-87.7112105933, 41.9386661962]}",,76.0,41.980264315,-87.913624596,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}"
f9eb2004307540c85ac74ab968f2e4a947ec54a7,2cf500aa0ed71e6681b5db1b594e13755e492499befaf9499def2b216b960557462d34e8d474d0fc84fac36252995739219e39f5a7b8c664311934a8931e30fb,2019-10-31T01:00:00.000,2019-10-31T01:30:00.000,1500.0,0.0,,,3.25,0.0,0.0,0.0,3.25,Cash,Blue Ribbon Taxi Association Inc.,,,,,33.0,41.857183858,-87.620334624,"{'type': 'Point', 'coordinates': [-87.6203346241, 41.8571838585]}"
f3ff8917d25788face6a13098f402ca83541d0e3,2bfab5f50d7ac81d00e074e342a1f90fdaf9d3f089e1113d155b36cf8eff013e6077e7166fbed11295ee60ccf7e0af143bb32e97518c78687f3dee79fadec20c,2019-10-31T01:00:00.000,2019-10-31T01:00:00.000,300.0,1.2,,32.0,6.25,0.0,0.0,0.0,6.25,Cash,Taxi Affiliation Services,41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",,28.0,41.874005383,-87.66351755,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}"
f3993ea557a615af6bb2c6eab5b7f38e5e7eb4a8,6adb02556453c79096b14273579cbc9db7df43dd51e443d7c851eb1b44409f91014edba53645d741741efdf5c56f8f615fdabaca50d0d5b64300c87cc80ce144,2019-10-31T01:00:00.000,2019-10-31T01:30:00.000,1162.0,11.02,17031320600.0,32.0,29.25,4.99,0.0,4.0,38.24,Mobile,Sun Taxi,41.870607372,-87.622172937,"{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}",17031980100.0,56.0,41.785998518,-87.750934289,"{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}"
f389b36774c1b00b7010e3fbbe8bffe5a02d6e1e,ca83178fa4ea3bcd66fe18442103abfb68222d7a44086870f2a2ad16a8ae091062277415b3eb36b5208e701f033ff98c5a3a1ec47abe044b0c475d49e7bb1950,2019-10-31T01:00:00.000,2019-10-31T01:15:00.000,660.0,0.1,,18.0,10.75,0.0,0.0,0.0,10.75,Cash,Taxi Affiliation Services,41.929297368,-87.798032181,"{'type': 'Point', 'coordinates': [-87.7980321814, 41.9292973683]}",,15.0,41.954027649,-87.763399032,"{'type': 'Point', 'coordinates': [-87.7633990316, 41.9540276487]}"
f2e0ea2dec3c5df78392dc8149069d257e4074a0,65c253eb76991d16eb75df5452fd9ee36925972c14b6158db241c4fc059c5740554590ecf330461daae18dae4695af51a180e4f03e87bde653aa79a3110a1960,2019-10-31T01:00:00.000,2019-10-31T01:15:00.000,1200.0,12.6,,5.0,32.25,7.35,0.0,4.0,44.1,Credit Card,Medallion Leasin,41.947791586,-87.683834942,"{'type': 'Point', 'coordinates': [-87.6838349425, 41.9477915865]}",,76.0,41.980264315,-87.913624596,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}"
f1437c8a5a2c4948cfe3a90585c0cf671e987a91,537503f25d301d275c6ec1417d252339794dc34a6254027a82bd56f530dec5b921ab5a6eec8aae798fb8560c66ffddd4115528b9d5bb29ddfde30a17054713af,2019-10-31T01:00:00.000,2019-10-31T01:00:00.000,480.0,1.9,17031330100.0,33.0,8.5,3.0,0.0,1.0,13.0,Credit Card,Medallion Leasin,41.859349715,-87.617358006,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",17031081700.0,8.0,41.892042136,-87.63186395,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}"
efac55e66799298b605c78ab09c09a96f9c3a859,7a94870d6dd64df1780e28ebf8ca00311621929b717fa4081d4c476fe4dee4469db07c62388fc97517590883cda61fdc2497ab25f4b699a4d4fb03f53407c334,2019-10-31T01:00:00.000,2019-10-31T01:15:00.000,360.0,0.0,17031320100.0,32.0,5.75,2.0,0.0,2.0,9.75,Credit Card,Taxi Affiliation Services,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",17031081700.0,8.0,41.892042136,-87.63186395,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}"
ec710848f8d786ccc45f4a85480ab9a1c0179bf6,4477f5eda3c0c9379d7526db1b5029184a7d75a2adcad3b338b20c83f351865360b02546bc50125c663edc0ed86b206261dc50f7f002199e4d0880802c51311d,2019-10-31T01:00:00.000,2019-10-31T01:15:00.000,480.0,1.6,,28.0,7.75,0.0,0.0,0.0,7.75,Cash,Medallion Leasin,41.874005383,-87.66351755,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",,8.0,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}"
e8be23b5f3c4a85e760a73706f57bf0edec078b9,a908810e453517a999fae93d2e872dba6ba87bb4e6ea2ead982ad8ceb43d22508c25c5e75371dc57ac301708b43171fa3031bd92f75a304525103d0db749c9ad,2019-10-31T01:00:00.000,2019-10-31T01:00:00.000,600.0,0.0,,8.0,10.25,3.05,0.0,4.5,17.8,Credit Card,Taxi Affiliation Services,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",,8.0,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}"
e510d4a0dc6a562a6b7c3894df751afb09a8884b,abda2cf0f312d084cced589f1096e438ee3e80d13e8ca4c7453f1a3695a73fe0aabc35faf87f4abe7197d3c1350e41f3e58dbeb5b7cd1b84204f02579a05c853,2019-10-31T01:00:00.000,2019-10-31T01:00:00.000,226.0,0.7,,8.0,5.0,0.0,0.0,0.0,5.0,Cash,City Service,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",,8.0,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}"
e2ff82b6ffe14ce6ca81d63404ee275365f494de,3d5fcccd2f2e4fb12eba0d94f8cdf657b20d405fece7c8a26571a7a0db7d8f8cf4f257a86ad49ad864417c6d8ceb0763b2207fbb57a78950f2566409e1b93fcd,2019-10-31T01:00:00.000,2019-10-31T01:15:00.000,720.0,5.6,,6.0,16.25,4.15,0.0,0.0,20.4,Credit Card,Taxi Affiliation Services,41.944226601,-87.655998182,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",,32.0,41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}"
